Server Time,Server FPS,RAM [MB],out [Kbps],in [Kbps],Non-G Messages,Guaranteed Messages,BE-NG,BE-G,Player Count
19:40:13,33,3096,18219,1018,0,11748,0,0,91
19:40:18,32,3101,21388,1182,0,34,0,0,91
19:40:23,32,3104,24275,1263,0,10,0,0,91
19:40:28,30,3107,29129,1281,0,11659,0,0,92
19:40:33,29,3110,33635,1243,0,11847,0,0,92
19:40:38,28,3115,36155,1277,0,18918,0,0,92
19:40:43,29,3113,32066,1197,0,0,0,0,92
19:40:48,25,3122,39183,1366,0,6025,0,0,93
19:40:53,26,3127,37523,1258,0,20818,0,0,94
19:40:58,23,3126,42911,1375,0,15098,0,0,94
19:41:03,27,3126,33045,1529,0,20381,0,0,94
19:41:08,27,3131,40431,1539,0,0,0,0,94
19:41:13,30,3125,29114,1307,0,11837,0,0,94
19:41:18,31,3115,21684,1124,0,16412,0,0,94
19:41:23,32,3113,19278,1150,0,1520,0,0,94
19:41:28,33,3112,19058,1132,0,11659,0,0,94
19:41:34,35,3110,17463,1133,0,13007,0,0,94
19:41:39,33,3111,19156,1131,0,14707,0,0,94
19:41:44,33,3109,17828,1117,0,14934,0,0,94
19:41:49,35,3109,17033,1082,0,4717,0,0,94
19:41:54,34,3108,16709,1062,0,23532,0,0,94
19:41:59,35,3113,16278,1054,0,16643,0,0,94
19:42:04,32,3115,19052,1083,0,62948,0,0,94
19:42:09,28,3120,28766,1136,0,6321,0,0,94
19:42:14,31,3117,21552,1079,7476,43241,0,0,94
19:42:19,34,3115,16582,990,0,6908,0,0,94
19:42:24,32,3114,17306,1033,7476,192,0,0,94
19:42:29,34,3117,18698,1064,0,30644,0,0,94
19:42:34,34,3115,16911,1022,0,11847,0,0,94
19:42:39,33,3122,18670,1021,0,47842,0,0,94
19:42:44,30,3121,24788,1071,0,23310,0,0,94
19:42:49,34,3120,20520,947,0,0,0,0,94
19:42:54,31,3129,26528,1028,0,439,0,0,94
19:42:59,30,3134,31536,973,0,5966,0,0,94
19:43:04,30,3138,34501,939,0,828,0,0,94
19:43:09,25,3152,48926,1116,0,21708,0,0,94
19:43:14,19,3160,67386,1452,0,4558542,0,0,94
19:43:20,11,3179,82950,1507,0,522215,0,0,94
19:43:25,30,3138,30533,978,0,6097,0,0,94
19:43:30,28,3139,36164,1063,0,7134,0,0,94
19:43:35,29,3141,35530,1098,0,24206,0,0,94
19:43:40,23,3148,42501,1282,8827,234,0,0,94
19:43:45,27,3141,25806,1212,10374,24934,0,0,94
19:43:50,28,3139,23196,1183,0,90251,0,0,94
19:43:55,26,3140,27488,1286,0,26514,0,0,94
19:44:00,27,3145,23730,1293,0,29867,0,0,94
19:44:05,27,3143,23670,1187,0,11537,0,0,95
19:44:10,26,3144,22814,1340,0,47,0,0,95
19:44:15,26,3150,26447,1463,0,0,0,0,95
19:44:20,29,3148,21927,1342,0,6005,0,0,95
19:44:25,23,3156,31307,1407,0,241687,0,0,95
19:44:30,24,3159,30499,1406,0,22954,0,0,95
19:44:35,26,3162,25850,1179,0,13317,0,0,95
19:44:40,29,3161,21301,1187,0,17533,0,0,96
19:44:45,29,3164,21788,1190,0,12056,0,0,96
19:44:51,25,3168,24991,1294,0,12153,0,0,97
19:44:56,26,3171,26577,1358,0,135679,0,0,97
19:45:01,27,3170,24737,1355,0,30985,0,0,97
19:45:06,26,3174,28381,1416,0,13858,0,0,97
19:45:11,26,3174,26551,1382,0,20502,0,0,97
19:45:16,27,3178,25707,1347,0,12236,0,0,97
19:45:21,24,3187,33738,1276,10010,44828,0,0,97
19:45:26,25,3194,41968,1132,0,23074,0,0,97
19:45:31,17,3210,62080,1410,20520,105864,0,0,96
19:45:36,12,3220,80291,1618,16643,494615,0,0,96
19:45:41,5,3230,94643,1723,0,36022,0,0,95
19:45:46,21,3201,54223,1151,0,19665,0,0,95
19:45:51,22,3192,43314,1153,0,42784,0,0,96
19:45:56,23,3192,39449,1277,2340,4280,0,0,96
19:46:02,24,3184,29242,1178,0,26095,0,0,96
19:46:07,24,3190,28256,1157,0,13286,0,0,96
19:46:12,24,3202,27295,1107,0,12302,0,0,96
19:46:17,22,3207,29189,1123,0,36270,0,0,95
19:46:22,23,3207,29946,1201,0,13604,0,0,95
19:46:27,23,3198,30131,1200,0,12976,0,0,95
19:46:32,24,3203,36320,1215,0,17050,0,0,94
19:46:37,22,3205,39203,1242,0,23585,0,0,94
19:46:42,22,3207,40328,1252,0,45918,0,0,94
19:46:47,25,3206,37334,1156,0,59601,0,0,94
19:46:52,24,3205,36975,1103,0,104307,0,0,93
19:46:57,20,3210,42590,1273,0,13973,0,0,93
19:47:02,26,3204,23647,1128,0,5884,0,0,93
19:47:07,24,3206,26599,1122,0,17533,0,0,93
19:47:12,23,3216,30278,1091,0,46210,0,0,94
19:47:17,23,3209,24910,1208,0,46911,0,0,94
19:47:22,25,3210,22983,1154,0,12502,0,0,94
19:47:27,25,3211,25260,1169,0,33221,0,0,94
19:47:33,26,3210,22304,1104,0,35244,0,0,94
19:47:38,25,3213,23904,1187,0,22896,0,0,93
19:47:43,27,3213,21591,1362,0,6776,0,0,94
19:47:48,26,3217,23091,1348,0,11616,0,0,94
19:47:53,25,3217,21477,1275,0,0,0,0,95
19:47:58,26,3219,22708,1295,0,5896,0,0,95
19:48:03,24,3221,24405,1386,0,38672,0,0,95
19:48:08,25,3218,23942,1386,7392,24207,0,0,95
19:48:13,24,3219,23543,1278,0,15497,0,0,95
19:48:18,24,3225,23355,1359,0,32288,0,0,95
19:48:23,22,3232,29570,1281,7392,14124,0,0,95
19:48:28,23,3235,27675,1157,0,27145,0,0,95
19:48:33,15,3261,56747,1479,0,22972,0,0,95
19:48:38,10,3274,76593,1756,0,4449752,0,0,95
19:48:43,13,3257,63552,1416,5016,10475,0,0,95
19:48:48,19,3260,41018,1131,0,9525,0,0,95
19:48:53,20,3254,37892,1104,0,10414,0,0,95
19:48:58,20,3254,36602,1147,0,46566,0,0,95
19:49:04,19,3265,38534,1225,3520,131404,0,0,95
19:49:09,19,3260,35938,1235,0,13616,0,0,95
19:49:14,18,3274,45942,1306,0,35433,0,0,95
19:49:19,14,3281,61516,1425,4895,76986,0,0,95
19:49:24,6,3313,89366,1791,34977,411076,0,0,95
19:49:29,2,3316,97875,2000,5808,4849154,0,0,94
19:49:34,6,3290,88208,1563,0,33138,0,0,93
19:49:39,21,3275,49299,1111,0,1424,0,0,93
19:49:44,20,3271,54301,1154,0,112826,0,0,93
19:49:50,20,3263,44923,1127,0,53707,0,0,93
19:49:55,21,3259,39588,1148,0,89248,0,0,93
19:50:00,22,3252,29798,1175,0,41563,0,0,93
19:50:05,19,3248,36043,1202,0,55609,0,0,93
19:50:10,21,3241,27711,1149,0,6536,0,0,93
19:50:15,22,3245,26234,1105,0,75919,0,0,93
19:50:20,24,3239,20764,1004,0,17800,0,0,93
19:50:25,26,3240,20029,1029,0,11837,0,0,93
19:50:30,26,3241,21400,1020,0,5963,0,0,93
19:50:35,24,3245,23857,1064,0,47555,0,0,93
19:50:40,26,3245,21242,977,0,12674,0,0,93
19:50:45,23,3250,28655,1089,0,34582,0,0,93
19:50:50,22,3249,32552,1117,0,0,0,0,93
19:50:55,25,3252,20805,1007,0,5963,0,0,93
19:51:00,26,3254,20754,957,0,15015,0,0,93
19:51:05,26,3254,21613,1002,0,47200,0,0,93
19:51:10,25,3254,21918,1005,17889,108657,0,0,93
19:51:15,25,3258,22159,963,0,39641,0,0,93
19:51:20,25,3254,23428,1013,0,9114,0,0,93
19:51:25,26,3256,20915,964,0,1424,0,0,93
19:51:30,25,3256,20514,995,0,11659,0,0,93
19:51:36,23,3256,21356,1024,0,114556,0,0,93
19:51:41,19,3259,35891,1133,0,107962,0,0,93
19:51:46,22,3259,24415,1150,0,13011,0,0,93
19:51:51,25,3257,21431,1205,0,25988,0,0,93
19:51:56,26,3259,19997,1229,0,19987,0,0,93
19:52:01,19,3264,32941,1328,0,44409,0,0,93
19:52:06,24,3264,23183,1293,0,11748,0,0,93
19:52:11,26,3260,20883,1237,0,6293,0,0,93
19:52:16,25,3264,20565,1236,0,6684,0,0,93
19:52:21,25,3264,22010,1265,0,50273,0,0,93
19:52:26,26,3265,20919,1239,0,24072,0,0,93
19:52:31,25,3266,22396,1283,0,34747,0,0,93
19:52:36,24,3268,23014,1290,0,10613,0,0,93
19:52:41,27,3269,19927,1256,0,27534,0,0,93
19:52:46,26,3268,23241,1288,0,87602,0,0,93
19:52:51,26,3266,21400,1259,0,712,0,0,93
19:52:56,26,3266,22918,1253,0,36000,0,0,92
19:53:01,27,3268,21131,1190,0,5720,0,0,92
19:53:06,26,3266,20197,1133,0,62,0,0,92
19:53:11,25,3268,21736,1122,0,5742,0,0,91
19:53:17,24,3268,21029,1145,0,5840,0,0,91
19:53:22,26,3273,20206,1103,0,17825,0,0,91
19:53:27,27,3271,18045,1114,0,6488,0,0,91
19:53:32,25,3278,22098,1278,0,10921,0,0,92
19:53:37,25,3279,21113,1326,0,5798,0,0,92
19:53:42,24,3282,23684,1537,0,29951,0,0,93
19:53:47,23,3294,35143,1387,0,28868,0,0,93
19:53:52,24,3281,24883,1282,0,60642,0,0,92
19:53:57,24,3287,23333,1341,0,24709,0,0,93
19:54:02,25,3293,24874,1292,0,5742,0,0,94
19:54:07,24,3296,30813,1564,0,35217,0,0,94
19:54:12,14,3323,65275,1857,0,125014,0,0,94
19:54:18,10,3341,83323,2532,0,342010,0,0,95
19:54:23,20,3304,40846,1756,0,0,0,0,95
19:54:28,26,3301,31154,1347,0,20619,0,0,95
19:54:33,27,3302,26389,1208,0,5829,0,0,94
19:54:38,25,3306,30620,1395,0,28535,0,0,95
19:54:43,24,3309,36532,1409,26144,37158,0,0,94
19:54:48,23,3309,36473,1374,0,13706,0,0,94
19:54:53,22,3314,35340,1291,0,14145,0,0,94
19:54:58,20,3323,45011,1287,4698,263,0,0,94
19:55:03,19,3323,49873,1373,0,32174,0,0,94
19:55:08,21,3329,53398,1254,0,11759,0,0,94
19:55:13,22,3331,50567,1173,0,29889,0,0,94
19:55:18,20,3331,52617,1188,0,39361,0,0,94
19:55:23,9,3357,88532,1798,0,155459,0,0,94
19:55:29,4,3362,95919,2012,0,267921,0,0,95
19:55:34,15,3346,61731,1654,0,15922,0,0,95
19:55:39,10,3363,79678,1897,0,4711579,0,0,95
19:55:44,20,3335,40004,1661,0,6030,0,0,95
19:55:49,21,3334,38323,1592,0,12518,0,0,95
19:55:54,19,3337,44643,1616,0,12855,0,0,95
19:55:59,17,3349,59146,1725,0,12202,0,0,95
19:56:04,15,3345,60870,1699,0,14994,0,0,96
19:56:09,24,3340,33418,1472,0,27245,0,0,96
19:56:14,21,3344,37472,1564,0,18928,0,0,96
19:56:19,22,3339,36969,1477,0,18336,0,0,96
19:56:24,25,3338,29095,1385,0,13988,0,0,96
19:56:29,23,3339,32174,1291,0,59627,0,0,96
19:56:34,22,3341,35875,1201,0,12021,0,0,96
19:56:39,23,3344,36206,1217,0,6006,0,0,96
19:56:44,25,3348,37496,1208,0,51860,0,0,96
19:56:49,24,3341,33829,1333,0,19475,0,0,97
19:56:54,26,3338,22495,1400,0,357026,0,0,97
19:56:59,26,3335,24395,1475,0,21179,0,0,97
19:57:05,25,3338,23902,1504,0,22477,0,0,97
19:57:10,26,3339,24453,1422,0,5915,0,0,97
19:57:15,26,3337,20964,1276,0,6097,0,0,97
19:57:20,26,3342,23556,1254,0,12236,0,0,97
19:57:25,26,3349,26634,1232,0,8308,0,0,97
19:57:30,25,3354,32844,1264,0,1164,0,0,97
19:57:35,23,3356,38068,1262,0,33467,0,0,97
19:57:40,24,3356,38685,1262,0,24611,0,0,97
19:57:45,25,3357,37301,1232,0,6164,0,0,97
19:57:50,25,3355,36714,1231,0,32426,0,0,97
19:57:55,25,3349,25096,1281,0,57600,0,0,98
19:58:00,26,3348,21504,1209,0,7460,0,0,97
19:58:05,27,3349,20278,1232,0,90,0,0,97
19:58:10,26,3352,23108,1243,0,31310,0,0,97
19:58:15,25,3354,22466,1270,0,15549,0,0,97
19:58:20,26,3356,23891,1285,0,27547,0,0,97
19:58:25,26,3358,26316,1241,0,6975,0,0,97
19:58:30,20,3381,47455,1502,0,3384,0,0,97
19:58:35,13,3390,67987,1833,0,18507,0,0,98
19:58:40,10,3395,77829,1839,0,12369,0,0,98
19:58:45,24,3368,37118,1403,0,6072,0,0,97
19:58:50,24,3369,38243,1347,0,14822,0,0,97
19:58:55,24,3370,38566,1355,0,25069,0,0,97
19:59:00,24,3361,32561,1342,0,44772,0,0,97
19:59:06,27,3356,20780,1281,0,46,0,0,97
19:59:11,28,3355,20165,1269,0,4971,0,0,97
19:59:16,27,3362,21094,1274,0,12612,0,0,97
19:59:21,26,3359,21793,1272,0,6164,0,0,97
19:59:26,28,3359,21247,1230,0,6072,0,0,97
19:59:31,23,3366,34804,1384,0,108801,0,0,97
19:59:36,23,3377,37058,1374,0,6091,0,0,97
19:59:41,19,3386,47870,1494,0,233327,0,0,97
19:59:46,14,3396,66955,1651,0,121369,0,0,97
19:59:52,19,3373,45858,1440,0,252524,0,0,97
19:59:57,24,3373,35091,1250,0,12455,0,0,97
20:00:02,21,3377,39127,1338,0,29138,0,0,97
20:00:07,23,3374,37603,1336,0,75624,0,0,97
20:00:12,24,3368,34430,1322,0,17223,0,0,97
20:00:17,26,3362,21496,1300,5244,24288,0,0,97
20:00:22,26,3363,20448,1260,0,12197,0,0,97
20:00:27,27,3363,21073,1268,0,9811,0,0,97
20:00:32,27,3362,21204,1294,0,35372,0,0,97
20:00:37,26,3359,21532,1309,0,6006,0,0,96
20:00:42,27,3360,19023,1267,0,6604,0,0,95
20:00:47,26,3362,23116,1294,0,0,0,0,95
20:00:52,27,3360,20761,1276,0,14410,0,0,95
20:00:57,28,3357,19963,1230,0,35193,0,0,95
20:01:02,28,3355,19122,1220,0,18731,0,0,95
20:01:07,29,3352,17974,1185,0,21870,0,0,94
20:01:12,30,3352,16130,1142,0,5950,0,0,94
20:01:17,29,3349,17753,1172,0,5386,0,0,93
20:01:22,28,3348,17526,1204,0,11837,0,0,93
20:01:27,29,3351,19346,1195,0,103841,0,0,93
20:01:32,29,3346,19316,1239,0,5963,0,0,93
20:01:37,29,3347,19773,1242,0,7033,0,0,93
20:01:43,27,3352,21134,1211,0,32736,0,0,93
20:01:48,28,3363,25683,1207,0,25800,0,0,93
20:01:53,26,3371,28924,1244,0,112,0,0,94
20:01:58,25,3380,38117,1432,0,18117,0,0,94
20:02:03,23,3379,40081,1331,0,56,0,0,94
20:02:08,23,3379,39477,1296,0,19292,0,0,94
20:02:13,24,3376,39337,1342,2314,12342,0,0,94
20:02:18,24,3376,37166,1315,0,19720,0,0,94
20:02:23,20,3380,43970,1525,0,0,0,0,94
20:02:28,15,3389,55163,1637,0,12080,0,0,94
20:02:33,11,3403,75925,1931,0,380758,0,0,94
20:02:38,27,3373,20470,1302,0,15842,0,0,94
20:02:43,28,3373,21146,1360,0,34310,0,0,94
20:02:48,27,3377,23410,1363,0,18178,0,0,94
20:02:53,26,3382,25883,1385,0,12430,0,0,94
20:02:58,26,3385,28995,1385,0,13984,0,0,94
20:03:03,25,3387,33051,1433,0,8179,0,0,94
20:03:08,19,3398,51083,1413,0,19016,0,0,94
20:03:13,18,3405,57978,1629,0,63848,0,0,94
20:03:18,16,3412,65124,1662,0,13456,0,0,94
20:03:24,11,3427,80962,1840,0,506457,0,0,94
20:03:29,22,3395,44540,1376,0,20240,0,0,94
20:03:34,24,3377,34098,1369,0,6097,0,0,93
20:03:39,27,3379,21972,1387,0,42598,0,0,93
20:03:44,26,3378,20969,1417,0,56507,0,0,94
20:03:49,26,3383,21178,1476,0,12113,0,0,94
20:03:54,27,3382,21933,1571,0,6097,0,0,94
20:03:59,28,3381,21461,1550,0,20,0,0,94
20:04:04,27,3381,23733,1444,0,51324,0,0,94
20:04:09,23,3385,26886,1770,0,12012,0,0,94
20:04:14,23,3384,23760,1722,0,24479,0,0,95
20:04:19,26,3387,21923,1553,0,0,0,0,95
20:04:24,26,3388,22669,1537,0,6839,0,0,95
20:04:29,26,3391,23655,1555,0,6162,0,0,95
20:04:34,25,3403,24369,1479,0,19236,0,0,95
20:04:39,25,3409,26472,1502,0,20,0,0,95
20:04:44,24,3406,29516,1369,0,32383,0,0,96
20:04:49,24,3414,34293,1454,0,130,0,0,96
20:04:55,12,3450,73393,1908,0,255486,0,0,96
20:05:00,5,3465,101537,2214,0,4918171,0,0,96
20:05:05,15,3435,65611,1420,0,21660,0,0,96
20:05:10,19,3436,59047,1278,0,841,0,0,96
20:05:15,19,3438,61597,1267,0,27072,0,0,96
20:05:20,17,3437,64094,1243,0,33952,0,0,96
20:05:25,21,3425,47403,1268,0,113907,0,0,96
20:05:30,23,3420,37101,1223,0,23012,0,0,96
20:05:35,21,3429,46720,1259,0,33704,0,0,96
20:05:40,23,3411,30007,1244,0,18048,0,0,96
20:05:45,26,3404,20663,1256,0,31866,0,0,96
20:05:50,26,3406,22349,1247,0,16930,0,0,96
20:05:55,24,3407,23787,1328,0,6213,0,0,96
20:06:00,23,3407,25655,1294,0,68227,0,0,96
20:06:06,23,3410,26432,1326,0,6012,0,0,96
20:06:11,25,3408,22597,1247,0,32168,0,0,95
20:06:16,26,3407,21131,1242,0,31956,0,0,95
20:06:21,26,3405,20991,1205,0,24547,0,0,95
20:06:26,25,3408,24218,1287,0,11903,0,0,95
20:06:31,23,3403,25014,1298,0,27728,0,0,95
20:06:36,26,3399,22422,1259,0,11625,0,0,95
20:06:41,26,3399,19819,1224,0,21669,0,0,95
20:06:46,26,3397,21508,1227,0,18400,0,0,95
20:06:51,27,3397,23092,1236,0,18308,0,0,95
20:06:56,26,3407,21368,1175,0,54646803,0,0,95
20:07:01,23,3415,32285,1191,0,11716,0,0,94
20:07:06,24,3418,36303,1200,0,29427,0,0,94
20:07:12,9,3465,88184,1949,10488,4908861,0,0,95
20:07:17,8,3439,76096,1820,0,7626,0,0,95
20:07:22,22,3429,39972,1254,0,23375,0,0,95
20:07:27,19,3437,49744,1317,0,108464,0,0,95
20:07:32,18,3437,49105,1300,0,254575,0,0,95
20:07:37,21,3435,31834,1292,0,243548,0,0,95
20:07:42,15,3436,37501,1543,0,126451,0,0,96
20:07:47,22,3435,23187,1321,0,25137,0,0,96
20:07:52,22,3434,25533,1344,0,115773,0,0,96
20:07:57,24,3433,21795,1322,0,15840,0,0,96
20:08:02,24,3438,19200,1384,6138,21233,0,0,96
20:08:07,22,3448,24611,1465,0,21603,0,0,96
20:08:12,22,3444,22488,1426,0,35453,0,0,96
20:08:17,21,3443,27327,1382,0,63810,0,0,96
20:08:22,25,3433,21254,1277,0,19530,0,0,96
20:08:27,24,3428,20960,1342,0,12477,0,0,96
20:08:32,25,3427,19062,1312,0,12052,0,0,96
20:08:38,25,3427,22078,1248,0,30968,0,0,96
20:08:43,22,3438,29406,1362,0,48231,0,0,96
20:08:48,21,3439,34226,1434,0,19479,0,0,96
20:08:53,24,3437,28012,1426,0,18414,0,0,96
20:08:58,22,3446,34844,1481,0,26888,0,0,96
20:09:03,23,3454,27026,1324,0,66,0,0,96
20:09:08,23,3453,28073,1351,0,19271,0,0,96
20:09:13,20,3456,31916,1477,0,18237,0,0,96
20:09:18,22,3456,31972,1428,0,308,0,0,96
20:09:23,21,3461,32732,1412,0,12529,0,0,96
20:09:28,16,3482,54766,1779,0,4797020,0,0,96
20:09:33,9,3507,78347,1844,0,467923,0,0,96
20:09:38,11,3495,76693,1845,0,12502,0,0,96
20:09:43,20,3467,32126,1361,0,19354,0,0,95
20:09:48,24,3454,29207,947,0,37356,0,0,95
20:09:53,21,3456,35633,1034,0,42412,0,0,96
20:09:59,22,3467,37770,1142,0,24598,0,0,96
20:10:04,21,3470,45415,1118,0,32710,0,0,96
20:10:09,13,3494,72067,1440,0,211297,0,0,97
20:10:14,4,3507,98324,1962,0,253306,0,0,97
20:10:19,17,3466,52823,1417,0,61256,0,0,97
20:10:24,21,3466,42278,1536,0,23997,0,0,97
20:10:29,22,3467,44243,1116,0,17136,0,0,97
20:10:34,21,3476,46106,1070,0,11840,0,0,97
20:10:39,22,3472,39566,1009,0,54336,0,0,96
20:10:45,18,3490,60738,1249,0,25209,0,0,97
20:10:50,9,3515,83980,1758,0,908962,0,0,97
20:10:55,8,3504,84917,2049,0,11030,0,0,97
20:11:00,21,3484,45867,1295,0,6175,0,0,97
20:11:05,22,3478,38901,1203,0,35784,0,0,97
20:11:10,22,3478,35475,1131,0,18843,0,0,97
20:11:15,23,3475,30048,1030,0,12635,0,0,97
20:11:20,24,3476,30269,1020,0,18163,0,0,97
20:11:25,21,3484,34670,1164,2444,14358,0,0,98
20:11:30,23,3485,32123,1075,0,20124,0,0,98
20:11:35,20,3490,40849,1267,0,16000,0,0,98
20:11:40,10,3504,75339,1633,0,13341,0,0,98
20:11:45,7,3521,94012,1818,0,239404,0,0,98
20:11:50,24,3475,37265,1089,0,15744,0,0,98
20:11:55,25,3472,36009,1067,0,27334,0,0,98
20:12:01,25,3468,37017,1089,0,12790,0,0,98
20:12:06,23,3474,41099,1112,7030,41395,0,0,98
20:12:11,25,3463,26786,1005,0,27047,0,0,98
20:12:16,26,3463,20953,1076,2496,10166,0,0,99
20:12:21,27,3466,21854,955,0,20809,0,0,99
20:12:26,27,3466,22469,1005,0,15305,0,0,99
20:12:31,27,3465,22998,1276,0,24429,0,0,99
20:12:36,27,3463,22480,1328,0,12681,0,0,99
20:12:41,26,3468,23098,1198,0,40837,0,0,99
20:12:46,24,3478,31798,1114,0,83257,0,0,99
20:12:51,20,3484,43176,1178,0,40405,0,0,99
20:12:56,24,3484,32817,1041,0,35903,0,0,99
20:13:01,26,3488,34306,957,0,17470,0,0,99
20:13:06,24,3491,39476,935,0,30120,0,0,99
20:13:11,19,3503,52140,1221,0,18203,0,0,99
20:13:17,20,3502,42080,1186,0,185024,0,0,99
20:13:22,20,3501,43597,1194,0,22768,0,0,99
20:13:27,19,3508,50606,1245,0,33273,0,0,99
20:13:32,19,3510,51376,1212,0,19282,0,0,99
20:13:37,19,3508,52439,1147,0,6795,0,0,99
20:13:42,21,3507,50869,988,0,25922,0,0,99
20:13:47,21,3504,53176,989,0,40474,0,0,99
20:13:52,22,3496,41307,1037,0,32732,0,0,99
20:13:57,23,3490,36884,991,0,19502,0,0,99
20:14:02,24,3486,31274,978,0,12348,0,0,99
20:14:07,18,3494,46497,975,7840,34398,0,0,99
20:14:12,25,3485,24044,1038,0,6468,0,0,99
20:14:17,23,3485,27945,1054,8148,26881,0,0,98
20:14:22,24,3481,27074,1175,0,19206,0,0,99
20:14:27,22,3486,30149,1203,0,41041,0,0,99
20:14:32,24,3485,26949,1263,0,29294,0,0,99
20:14:37,25,3484,26884,1246,0,20292,0,0,99
20:14:42,22,3483,26717,1308,0,12672,0,0,99
20:14:48,24,3482,27427,1205,0,113961,0,0,99
20:14:53,25,3482,26701,1137,0,17757,0,0,99
20:14:58,25,3482,25365,1044,0,9303,0,0,99
20:15:03,24,3480,28116,1065,0,10311,0,0,99
20:15:08,27,3481,19196,1031,0,17052,0,0,99
20:15:13,26,3483,22526,1038,0,14389,0,0,99
20:15:18,26,3482,22273,1054,0,8096,0,0,99
20:15:23,26,3482,22282,1062,0,70600,0,0,99
20:15:28,24,3488,25462,1098,0,12768,0,0,99
20:15:33,26,3488,23718,1013,0,17664,0,0,99
20:15:38,26,3489,21381,982,0,19104,0,0,99
20:15:43,25,3487,22590,979,0,14998,0,0,99
20:15:48,27,3485,21315,926,0,12635,0,0,99
20:15:53,28,3482,20101,944,0,12596,0,0,99
20:15:58,25,3490,24461,1009,0,35547,0,0,99
20:16:03,24,3493,26906,1040,0,6175,0,0,99
20:16:08,25,3502,24228,951,0,222679,0,0,99
20:16:13,22,3509,27764,995,0,30218,0,0,99
20:16:18,23,3505,25274,991,0,40821,0,0,99
20:16:23,23,3505,25335,1017,0,29147,0,0,99
20:16:28,23,3512,24448,1003,0,6365,0,0,99
20:16:34,22,3514,27898,1088,0,76285,0,0,99
20:16:39,21,3523,29053,1050,0,28215,0,0,99
20:16:44,21,3522,24657,966,0,22555,0,0,99
20:16:49,21,3527,27860,1039,0,21670,0,0,99
20:16:54,20,3536,26053,984,0,45880,0,0,99
20:16:59,18,3540,32311,1066,0,139270,0,0,99
20:17:04,17,3545,28724,1037,0,179907,0,0,99
20:17:09,15,3548,32850,1084,0,45149,0,0,99
20:17:14,16,3545,31685,1147,0,57394,0,0,99
20:17:19,13,3567,31275,1142,117500,57718,0,0,99
20:17:24,12,3577,33581,1203,0,104921,0,0,99
20:17:29,11,3578,40176,1343,7896,46174,0,0,99
20:17:34,13,3579,40644,1271,0,41858,0,0,99
20:17:39,16,3574,36721,1274,0,70330,0,0,99
20:17:44,15,3579,38303,1267,0,462485,0,0,99
20:17:49,13,3589,51900,1198,0,28841,0,0,99
20:17:54,15,3583,51381,1219,0,33699,0,0,99
20:17:59,10,3605,80847,1472,0,79828,0,0,99
20:18:05,5,3624,92952,1593,3760,672409,0,0,99
20:18:10,5,3614,93458,1740,3760,228272,0,0,99
20:18:15,12,3606,63552,1324,9024,203619,0,0,99
20:18:20,11,3605,62484,1265,26132,190278,0,0,99
20:18:25,7,3617,79203,1613,26508,366446,0,0,99
20:18:30,7,3609,80380,1617,0,9073,0,0,99
20:18:35,8,3620,80338,1549,5828,129966,0,0,99
20:18:40,7,3613,83576,1465,0,82816,0,0,99
20:18:46,12,3593,48643,1183,0,236581,0,0,99
20:18:51,15,3581,37471,1186,0,88174,0,0,99
20:18:56,19,3578,30637,1060,11520,136758,0,0,99
20:19:01,20,3573,32995,1007,0,3045,0,0,99
20:19:06,19,3569,31038,1049,0,23377,0,0,99
20:19:11,18,3569,33368,1106,0,13607,0,0,99
20:19:16,18,3566,33303,1138,0,58588,0,0,99
20:19:21,17,3553,36426,1214,0,43359,0,0,99
20:19:26,20,3547,34755,1127,0,54302,0,0,99
20:19:31,20,3555,29138,1120,0,372773,0,0,99
20:19:36,16,3556,38490,1235,0,117049,0,0,99
20:19:41,21,3552,32398,1097,0,35838,0,0,99
20:19:46,22,3555,29246,1096,0,19409,0,0,99
20:19:51,24,3550,25245,1030,0,25720,0,0,99
20:19:56,24,3551,25828,1034,0,79252,0,0,99
20:20:01,24,3551,25346,1008,0,108656,0,0,99
20:20:06,23,3552,27583,1081,0,37755,0,0,99
20:20:12,23,3556,27245,1091,0,45212,0,0,99
20:20:17,25,3548,25247,1013,0,27413,0,0,99
20:20:22,24,3556,27644,1077,0,16490,0,0,99
20:20:27,25,3557,22305,976,0,9833,0,0,99
20:20:32,23,3556,25225,1094,0,6515,0,0,99
20:20:37,26,3557,23658,1032,0,16700,0,0,99
20:20:42,24,3559,26987,1052,0,12804,0,0,99
20:20:47,26,3557,23148,944,0,55,0,0,99
20:20:52,24,3555,23370,1042,0,30196,0,0,99
20:20:57,25,3558,26039,1141,0,57531,0,0,99
20:21:02,19,3568,53210,1088,0,88558,0,0,99
20:21:07,25,3555,26110,1030,0,43587,0,0,99
20:21:12,25,3558,25763,1146,0,21814,0,0,99
20:21:17,26,3560,23067,1135,0,17184,0,0,99
20:21:22,26,3554,25527,1142,0,26504,0,0,99
20:21:27,25,3563,24925,1221,0,19110,0,0,99
20:21:32,26,3559,24598,1241,0,13506,0,0,99
20:21:37,25,3563,25160,1202,0,42013,0,0,99
20:21:42,23,3573,33313,1070,0,21922,0,0,99
20:21:47,22,3582,41826,1172,0,12899,0,0,99
20:21:52,19,3586,47056,1236,0,28422,0,0,99
20:21:57,17,3587,56516,1314,0,26195,0,0,99
20:22:03,13,3596,69844,1439,11328,393510,0,0,99
20:22:08,18,3570,49906,1222,0,14469,0,0,99
